"resmin3";"resmin5";"resmin7";"resmin15";"resmin31";"resmin51";"resmin101";"resmedian3";"resmedian5";"resmedian7";"resmedian15";"resmedian31";"resmedian51";"resmedian101";"resmean3";"resmean5";"resmean7";"resmean15";"resmean31";"resmean51";"resmean101";"resmax3";"resmax5";"resmax7";"resmax15";"resmax31";"resmax51";"resmax101"
NA;NA;NA;NA;NA;NA;0,00148593541234732;NA;NA;NA;NA;NA;NA;0,495534665416926;NA;NA;NA;NA;NA;NA;0,50167786941338;NA;NA;NA;NA;NA;NA;0,997987024020404
NA;NA;NA;NA;NA;NA;0,00548694119788706;NA;NA;NA;NA;NA;NA;0,480855693574995;NA;NA;NA;NA;NA;NA;0,488995562508094;NA;NA;NA;NA;NA;NA;0,979568655835465
NA;NA;NA;NA;NA;NA;0,0101450514048338;NA;NA;NA;NA;NA;NA;0,502536808140576;NA;NA;NA;NA;NA;NA;0,499360453786955;NA;NA;NA;NA;NA;NA;0,999738653190434
NA;NA;NA;NA;NA;NA;0,00813619699329138;NA;NA;NA;NA;NA;NA;0,46253177523613;NA;NA;NA;NA;NA;NA;0,493493878414006;NA;NA;NA;NA;NA;NA;0,970711743226275
NA;NA;NA;NA;NA;NA;0,000484619289636612;NA;NA;NA;NA;NA;NA;0,468646734254435;NA;NA;NA;NA;NA;NA;0,489113469776412;NA;NA;NA;NA;NA;NA;0,995765045750886
NA;NA;NA;NA;NA;NA;0,0149331649299711;NA;NA;NA;NA;NA;NA;0,48417697311379;NA;NA;NA;NA;NA;NA;0,498805441047609;NA;NA;NA;NA;NA;NA;0,998072320595384
NA;NA;NA;NA;NA;NA;0,00392132112756371;NA;NA;NA;NA;NA;NA;0,437803988112137;NA;NA;NA;NA;NA;NA;0,461915807129981;NA;NA;NA;NA;NA;NA;0,980766572058201
NA;NA;NA;NA;NA;NA;0,000155141809955239;NA;NA;NA;NA;NA;NA;0,580187934683636;NA;NA;NA;NA;NA;NA;0,520982203041526;NA;NA;NA;NA;NA;NA;0,98825171822682
NA;NA;NA;NA;NA;NA;0,0145792630501091;NA;NA;NA;NA;NA;NA;0,464259977219626;NA;NA;NA;NA;NA;NA;0,489085667519968;NA;NA;NA;NA;NA;NA;0,984182446263731
NA;NA;NA;NA;NA;NA;0,000257588690146804;NA;NA;NA;NA;NA;NA;0,458380144322291;NA;NA;NA;NA;NA;NA;0,474853466055125;NA;NA;NA;NA;NA;NA;0,963982212124392
NA;NA;NA;NA;NA;NA;0,00770779559388757;NA;NA;NA;NA;NA;NA;0,516345043200999;NA;NA;NA;NA;NA;NA;0,502436284001197;NA;NA;NA;NA;NA;NA;0,99769865651615
NA;NA;NA;NA;NA;NA;0,0229230562690645;NA;NA;NA;NA;NA;NA;0,522718563210219;NA;NA;NA;NA;NA;NA;0,542646081892239;NA;NA;NA;NA;NA;NA;0,994011681992561
NA;NA;NA;NA;NA;NA;0,0291649724822491;NA;NA;NA;NA;NA;NA;0,434217986185104;NA;NA;NA;NA;NA;NA;0,482493203483743;NA;NA;NA;NA;NA;NA;0,987835583277047
NA;NA;NA;NA;NA;NA;0,034397390903905;NA;NA;NA;NA;NA;NA;0,533895259723067;NA;NA;NA;NA;NA;NA;0,526219141962339;NA;NA;NA;NA;NA;NA;0,99862378439866
NA;NA;NA;NA;NA;NA;0,00410390319302678;NA;NA;NA;NA;NA;NA;0,447874818230048;NA;NA;NA;NA;NA;NA;0,479112846004583;NA;NA;NA;NA;NA;NA;0,99694457044825
NA;NA;NA;NA;NA;NA;0,00320177501998842;NA;NA;NA;NA;NA;NA;0,456931639928371;NA;NA;NA;NA;NA;NA;0,445775318194623;NA;NA;NA;NA;NA;NA;0,987029947573319
NA;NA;NA;NA;NA;NA;0,00563738867640495;NA;NA;NA;NA;NA;NA;0,48950715479441;NA;NA;NA;NA;NA;NA;0,484588535304301;NA;NA;NA;NA;NA;NA;0,988365126773715
NA;NA;NA;NA;NA;NA;0,0210662258323282;NA;NA;NA;NA;NA;NA;0,46747690718621;NA;NA;NA;NA;NA;NA;0,495938567979501;NA;NA;NA;NA;NA;NA;0,995611616875976
NA;NA;NA;NA;NA;NA;0,0250161450821906;NA;NA;NA;NA;NA;NA;0,52146134339273;NA;NA;NA;NA;NA;NA;0,493461253448841;NA;NA;NA;NA;NA;NA;0,990065857535228
NA;NA;NA;NA;NA;NA;0,0119899376295507;NA;NA;NA;NA;NA;NA;0,526117751374841;NA;NA;NA;NA;NA;NA;0,535287986179851;NA;NA;NA;NA;NA;NA;0,997796844225377
NA;NA;NA;NA;NA;NA;0,00044505950063467;NA;NA;NA;NA;NA;NA;0,457634817576036;NA;NA;NA;NA;NA;NA;0,506775895880517;NA;NA;NA;NA;NA;NA;0,994431228842586
NA;NA;NA;NA;NA;NA;0,0295820762403309;NA;NA;NA;NA;NA;NA;0,503136249259114;NA;NA;NA;NA;NA;NA;0,505777927850936;NA;NA;NA;NA;NA;NA;0,988751386990771
NA;NA;NA;NA;NA;NA;0,00890457350760698;NA;NA;NA;NA;NA;NA;0,428699936950579;NA;NA;NA;NA;NA;NA;0,451639762300408;NA;NA;NA;NA;NA;NA;0,983187839621678
NA;NA;NA;NA;NA;NA;0,0153799913823605;NA;NA;NA;NA;NA;NA;0,397794838994741;NA;NA;NA;NA;NA;NA;0,442873786088301;NA;NA;NA;NA;NA;NA;0,974575495347381
NA;NA;NA;NA;NA;NA;0,0143329396378249;NA;NA;NA;NA;NA;NA;0,524144461844116;NA;NA;NA;NA;NA;NA;0,523419180174939;NA;NA;NA;NA;NA;NA;0,97913338476792
NA;NA;NA;NA;NA;NA;0,0334198663476855;NA;NA;NA;NA;NA;NA;0,506720712408423;NA;NA;NA;NA;NA;NA;0,510698664147352;NA;NA;NA;NA;NA;NA;0,999452166492119
NA;NA;NA;NA;NA;NA;0,0128837453667074;NA;NA;NA;NA;NA;NA;0,566643798723817;NA;NA;NA;NA;NA;NA;0,531062500726542;NA;NA;NA;NA;NA;NA;0,993548928527161
NA;NA;NA;NA;NA;NA;0,000595127698034048;NA;NA;NA;NA;NA;NA;0,520819514757022;NA;NA;NA;NA;NA;NA;0,519501162828914;NA;NA;NA;NA;NA;NA;0,989869138225913
NA;NA;NA;NA;NA;NA;0,000641622580587864;NA;NA;NA;NA;NA;NA;0,451703985454515;NA;NA;NA;NA;NA;NA;0,465251548789755;NA;NA;NA;NA;NA;NA;0,988179198931903
NA;NA;NA;NA;NA;NA;0,0128967147320509;NA;NA;NA;NA;NA;NA;0,498507398879156;NA;NA;NA;NA;NA;NA;0,506851015730051;NA;NA;NA;NA;NA;NA;0,99096541851759
NA;NA;NA;NA;NA;NA;0,00158353918232024;NA;NA;NA;NA;NA;NA;0,524642319884151;NA;NA;NA;NA;NA;NA;0,529658820874307;NA;NA;NA;NA;NA;NA;0,99734826781787
NA;NA;NA;NA;NA;NA;0,000819332897663116;NA;NA;NA;NA;NA;NA;0,449219765374437;NA;NA;NA;NA;NA;NA;0,483743581826347;NA;NA;NA;NA;NA;NA;0,999364608433098
NA;NA;NA;NA;NA;NA;0,0129094256553799;NA;NA;NA;NA;NA;NA;0,56826312886551;NA;NA;NA;NA;NA;NA;0,543778484465905;NA;NA;NA;NA;NA;NA;0,996891359100118
NA;NA;NA;NA;NA;NA;0,00761573016643524;NA;NA;NA;NA;NA;NA;0,506242310628295;NA;NA;NA;NA;NA;NA;0,517077908708281;NA;NA;NA;NA;NA;NA;0,998513531638309
NA;NA;NA;NA;NA;NA;0,0170927171129733;NA;NA;NA;NA;NA;NA;0,570708414772525;NA;NA;NA;NA;NA;NA;0,538375577043355;NA;NA;NA;NA;NA;NA;0,976618625689298
NA;NA;NA;NA;NA;NA;0,00185140082612634;NA;NA;NA;NA;NA;NA;0,579424552619457;NA;NA;NA;NA;NA;NA;0,550003324098203;NA;NA;NA;NA;NA;NA;0,994258447317407
NA;NA;NA;NA;NA;NA;0,00704599544405937;NA;NA;NA;NA;NA;NA;0,48331038467586;NA;NA;NA;NA;NA;NA;0,49374261468944;NA;NA;NA;NA;NA;NA;0,998000038787723
NA;NA;NA;NA;NA;NA;0,0068083091173321;NA;NA;NA;NA;NA;NA;0,50208304123953;NA;NA;NA;NA;NA;NA;0,492732953342452;NA;NA;NA;NA;NA;NA;0,998452462954447
NA;NA;NA;NA;NA;NA;0,0516226205509156;NA;NA;NA;NA;NA;NA;0,535501629812643;NA;NA;NA;NA;NA;NA;0,532957695608977;NA;NA;NA;NA;NA;NA;0,974853324471042
NA;NA;NA;NA;NA;NA;0,0119248644914478;NA;NA;NA;NA;NA;NA;0,501427093753591;NA;NA;NA;NA;NA;NA;0,500331715708322;NA;NA;NA;NA;NA;NA;0,988881496014073
NA;NA;NA;NA;NA;NA;0,0229338617064059;NA;NA;NA;NA;NA;NA;0,549073426984251;NA;NA;NA;NA;NA;NA;0,530533062868134;NA;NA;NA;NA;NA;NA;0,997245540143922
NA;NA;NA;NA;NA;NA;0,0101272894535214;NA;NA;NA;NA;NA;NA;0,543668939033523;NA;NA;NA;NA;NA;NA;0,52898088453734;NA;NA;NA;NA;NA;NA;0,985782753210515
NA;NA;NA;NA;NA;NA;0,00435375375673175;NA;NA;NA;NA;NA;NA;0,475172102451324;NA;NA;NA;NA;NA;NA;0,487321716502751;NA;NA;NA;NA;NA;NA;0,984807980479673
NA;NA;NA;NA;NA;NA;0,00400857557542622;NA;NA;NA;NA;NA;NA;0,448605389101431;NA;NA;NA;NA;NA;NA;0,497394837540491;NA;NA;NA;NA;NA;NA;0,995476897573099
NA;NA;NA;NA;NA;NA;0,0290771517902613;NA;NA;NA;NA;NA;NA;0,54665632545948;NA;NA;NA;NA;NA;NA;0,516910020856758;NA;NA;NA;NA;NA;NA;0,995828237617388
NA;NA;NA;NA;NA;NA;0,000855352962389588;NA;NA;NA;NA;NA;NA;0,56841066130437;NA;NA;NA;NA;NA;NA;0,542786521097129;NA;NA;NA;NA;NA;NA;0,986248029395938
NA;NA;NA;NA;NA;NA;0,0169924166984856;NA;NA;NA;NA;NA;NA;0,418613717891276;NA;NA;NA;NA;NA;NA;0,452928821309608;NA;NA;NA;NA;NA;NA;0,998290166724473
NA;NA;NA;NA;NA;NA;0,000412078341469169;NA;NA;NA;NA;NA;NA;0,433158585103229;NA;NA;NA;NA;NA;NA;0,466048537285556;NA;NA;NA;NA;NA;NA;0,995149640599266
NA;NA;NA;NA;NA;NA;0,00141419563442469;NA;NA;NA;NA;NA;NA;0,49076635367237;NA;NA;NA;NA;NA;NA;0,522061831714346;NA;NA;NA;NA;NA;NA;0,997196969343349
NA;NA;NA;NA;NA;NA;0,00592576758936048;NA;NA;NA;NA;NA;NA;0,483832773752511;NA;NA;NA;NA;NA;NA;0,466654679341481;NA;NA;NA;NA;NA;NA;0,976102535612881
NA;NA;NA;NA;NA;NA;0,0278973265085369;NA;NA;NA;NA;NA;NA;0,55371811776422;NA;NA;NA;NA;NA;NA;0,534256645969327;NA;NA;NA;NA;NA;NA;0,996059769997373
NA;NA;NA;NA;NA;NA;0,00382654624991119;NA;NA;NA;NA;NA;NA;0,408672074321657;NA;NA;NA;NA;NA;NA;0,450770752271637;NA;NA;NA;NA;NA;NA;0,998351679416373
NA;NA;NA;NA;NA;NA;0,0034440599847585;NA;NA;NA;NA;NA;NA;0,542111713672057;NA;NA;NA;NA;NA;NA;0,510984480844368;NA;NA;NA;NA;NA;NA;0,962415365735069
NA;NA;NA;NA;NA;NA;0,0158991990610957;NA;NA;NA;NA;NA;NA;0,559400446712971;NA;NA;NA;NA;NA;NA;0,5236924235354;NA;NA;NA;NA;NA;NA;0,997456497279927
NA;NA;NA;NA;NA;NA;0,00509216473437846;NA;NA;NA;NA;NA;NA;0,513809189898893;NA;NA;NA;NA;NA;NA;0,530343587763866;NA;NA;NA;NA;NA;NA;0,98815059219487
NA;NA;NA;NA;NA;NA;0,000382671365514398;NA;NA;NA;NA;NA;NA;0,50444874400273;NA;NA;NA;NA;NA;NA;0,481519200502535;NA;NA;NA;NA;NA;NA;0,992066527251154
NA;NA;NA;NA;NA;NA;0,00876252702437341;NA;NA;NA;NA;NA;NA;0,383340803906322;NA;NA;NA;NA;NA;NA;0,437127065844834;NA;NA;NA;NA;NA;NA;0,995103685883805
NA;NA;NA;NA;NA;NA;0,00215081800706685;NA;NA;NA;NA;NA;NA;0,497285434277728;NA;NA;NA;NA;NA;NA;0,498115746265203;NA;NA;NA;NA;NA;NA;0,981352599337697
NA;NA;NA;NA;NA;NA;0,000248428201302886;NA;NA;NA;NA;NA;NA;0,576990755740553;NA;NA;NA;NA;NA;NA;0,549857207737623;NA;NA;NA;NA;NA;NA;0,998651546193287
NA;NA;NA;NA;NA;NA;0,0237064799293876;NA;NA;NA;NA;NA;NA;0,525050710653886;NA;NA;NA;NA;NA;NA;0,491216767288855;NA;NA;NA;NA;NA;NA;0,968776394613087
NA;NA;NA;NA;NA;NA;0,00112424395047128;NA;NA;NA;NA;NA;NA;0,427020331844687;NA;NA;NA;NA;NA;NA;0,448688245673507;NA;NA;NA;NA;NA;NA;0,977310257498175
NA;NA;NA;NA;NA;NA;0,028799936408177;NA;NA;NA;NA;NA;NA;0,508803885662928;NA;NA;NA;NA;NA;NA;0,533011157918574;NA;NA;NA;NA;NA;NA;0,996149656130001
NA;NA;NA;NA;NA;NA;0,0128470361232758;NA;NA;NA;NA;NA;NA;0,436854943400249;NA;NA;NA;NA;NA;NA;0,464769371123616;NA;NA;NA;NA;NA;NA;0,994651959743351
NA;NA;NA;NA;NA;NA;0,00309881079010665;NA;NA;NA;NA;NA;NA;0,570019439095631;NA;NA;NA;NA;NA;NA;0,528161616514133;NA;NA;NA;NA;NA;NA;0,998089850647375
NA;NA;NA;NA;NA;NA;0,0164528277236968;NA;NA;NA;NA;NA;NA;0,533106125192717;NA;NA;NA;NA;NA;NA;0,522560511824057;NA;NA;NA;NA;NA;NA;0,990326907485723
NA;NA;NA;NA;NA;NA;0,00369320204481483;NA;NA;NA;NA;NA;NA;0,500292383134365;NA;NA;NA;NA;NA;NA;0,496844359696612;NA;NA;NA;NA;NA;NA;0,989930181298405
NA;NA;NA;NA;NA;NA;0,00390345021151006;NA;NA;NA;NA;NA;NA;0,47591454256326;NA;NA;NA;NA;NA;NA;0,495684066607552;NA;NA;NA;NA;NA;NA;0,999643218237907
NA;NA;NA;NA;NA;NA;0,0105958331841975;NA;NA;NA;NA;NA;NA;0,496343864593655;NA;NA;NA;NA;NA;NA;0,513040753554018;NA;NA;NA;NA;NA;NA;0,972532886778936
NA;NA;NA;NA;NA;NA;0,0233672943431884;NA;NA;NA;NA;NA;NA;0,434971111360937;NA;NA;NA;NA;NA;NA;0,467316218317569;NA;NA;NA;NA;NA;NA;0,993016479536891
NA;NA;NA;NA;NA;NA;0,00359360757283866;NA;NA;NA;NA;NA;NA;0,499239756725729;NA;NA;NA;NA;NA;NA;0,483093785027522;NA;NA;NA;NA;NA;NA;0,998043752275407
NA;NA;NA;NA;NA;NA;0,00762255652807653;NA;NA;NA;NA;NA;NA;0,489715619012713;NA;NA;NA;NA;NA;NA;0,493449793838075;NA;NA;NA;NA;NA;NA;0,991424951236695
NA;NA;NA;NA;NA;NA;0,0018552397377789;NA;NA;NA;NA;NA;NA;0,465024935547262;NA;NA;NA;NA;NA;NA;0,478990371753969;NA;NA;NA;NA;NA;NA;0,996164764743298
NA;NA;NA;NA;NA;NA;0,00217666430398822;NA;NA;NA;NA;NA;NA;0,567065549315885;NA;NA;NA;NA;NA;NA;0,521123761320395;NA;NA;NA;NA;NA;NA;0,995800009928644
NA;NA;NA;NA;NA;NA;0,0209200026001781;NA;NA;NA;NA;NA;NA;0,626526641426608;NA;NA;NA;NA;NA;NA;0,58135020200827;NA;NA;NA;NA;NA;NA;0,99497096799314
NA;NA;NA;NA;NA;NA;0,00645793392322958;NA;NA;NA;NA;NA;NA;0,453080781269819;NA;NA;NA;NA;NA;NA;0,478260378627623;NA;NA;NA;NA;NA;NA;0,991173325339332
NA;NA;NA;NA;NA;NA;0,0127306748181581;NA;NA;NA;NA;NA;NA;0,464203723007813;NA;NA;NA;NA;NA;NA;0,458132302270981;NA;NA;NA;NA;NA;NA;0,959808703511953
NA;NA;NA;NA;NA;NA;0,00249566277489066;NA;NA;NA;NA;NA;NA;0,505455546779558;NA;NA;NA;NA;NA;NA;0,495480319422826;NA;NA;NA;NA;NA;NA;0,994964314159006
NA;NA;NA;NA;NA;NA;0,0164335086010396;NA;NA;NA;NA;NA;NA;0,481225540628657;NA;NA;NA;NA;NA;NA;0,486018592646198;NA;NA;NA;NA;NA;NA;0,994266550755128
NA;NA;NA;NA;NA;NA;0,0136725713964552;NA;NA;NA;NA;NA;NA;0,492632189299911;NA;NA;NA;NA;NA;NA;0,515080504142449;NA;NA;NA;NA;NA;NA;0,997007133672014
NA;NA;NA;NA;NA;NA;9,79469623416662e-05;NA;NA;NA;NA;NA;NA;0,477680500363931;NA;NA;NA;NA;NA;NA;0,502134296250078;NA;NA;NA;NA;NA;NA;0,999831706052646
NA;NA;NA;NA;NA;NA;0,0141427225898951;NA;NA;NA;NA;NA;NA;0,541044186335057;NA;NA;NA;NA;NA;NA;0,509761938500209;NA;NA;NA;NA;NA;NA;0,998359440593049
NA;NA;NA;NA;NA;NA;0,00615394324995577;NA;NA;NA;NA;NA;NA;0,525214432040229;NA;NA;NA;NA;NA;NA;0,494122407933937;NA;NA;NA;NA;NA;NA;0,997523262631148
NA;NA;NA;NA;NA;NA;0,0203816478606313;NA;NA;NA;NA;NA;NA;0,533702325774357;NA;NA;NA;NA;NA;NA;0,510437027943127;NA;NA;NA;NA;NA;NA;0,961828065803275
NA;NA;NA;NA;NA;NA;0,000252117170020938;NA;NA;NA;NA;NA;NA;0,510958136990666;NA;NA;NA;NA;NA;NA;0,52583198267321;NA;NA;NA;NA;NA;NA;0,981501888018101
NA;NA;NA;NA;NA;NA;0,0286860116757452;NA;NA;NA;NA;NA;NA;0,568390469299629;NA;NA;NA;NA;NA;NA;0,529546536491391;NA;NA;NA;NA;NA;NA;0,999996021855623
NA;NA;NA;NA;NA;NA;0,00191170885227621;NA;NA;NA;NA;NA;NA;0,502754064043984;NA;NA;NA;NA;NA;NA;0,536205444664759;NA;NA;NA;NA;NA;NA;0,998464374570176
NA;NA;NA;NA;NA;NA;0,00147256162017584;NA;NA;NA;NA;NA;NA;0,570174888707697;NA;NA;NA;NA;NA;NA;0,532466114388023;NA;NA;NA;NA;NA;NA;0,990688047371805
NA;NA;NA;NA;NA;NA;0,021955506876111;NA;NA;NA;NA;NA;NA;0,559672743547708;NA;NA;NA;NA;NA;NA;0,53704565087112;NA;NA;NA;NA;NA;NA;0,994135120650753
NA;NA;NA;NA;NA;NA;0,0640998426824808;NA;NA;NA;NA;NA;NA;0,54694657609798;NA;NA;NA;NA;NA;NA;0,529127561922951;NA;NA;NA;NA;NA;NA;0,999927239026874
NA;NA;NA;NA;NA;NA;0,0184951217379421;NA;NA;NA;NA;NA;NA;0,543563115177676;NA;NA;NA;NA;NA;NA;0,496070240559702;NA;NA;NA;NA;NA;NA;0,978676135418937
NA;NA;NA;NA;NA;NA;0,00743834092281759;NA;NA;NA;NA;NA;NA;0,523115023039281;NA;NA;NA;NA;NA;NA;0,525319972476636;NA;NA;NA;NA;NA;NA;0,999423005850986
NA;NA;NA;NA;NA;NA;0,00972372246906161;NA;NA;NA;NA;NA;NA;0,429586229613051;NA;NA;NA;NA;NA;NA;0,474982111703254;NA;NA;NA;NA;NA;NA;0,998369541019201
NA;NA;NA;NA;NA;NA;0,00082762585952878;NA;NA;NA;NA;NA;NA;0,506762704113498;NA;NA;NA;NA;NA;NA;0,500279385534272;NA;NA;NA;NA;NA;NA;0,996552557917312
NA;NA;NA;NA;NA;NA;0,00182367395609617;NA;NA;NA;NA;NA;NA;0,517787175951526;NA;NA;NA;NA;NA;NA;0,531391238982762;NA;NA;NA;NA;NA;NA;0,998344875639305
NA;NA;NA;NA;NA;NA;0,00451837782748044;NA;NA;NA;NA;NA;NA;0,485097591299564;NA;NA;NA;NA;NA;NA;0,503876749419211;NA;NA;NA;NA;NA;NA;0,9984439346008
NA;NA;NA;NA;NA;NA;0,00819046329706907;NA;NA;NA;NA;NA;NA;0,613082943717018;NA;NA;NA;NA;NA;NA;0,597612684763193;NA;NA;NA;NA;NA;NA;0,999439792474732
NA;NA;NA;NA;NA;NA;0,0243215837981552;NA;NA;NA;NA;NA;NA;0,485026230337098;NA;NA;NA;NA;NA;NA;0,486592666156092;NA;NA;NA;NA;NA;NA;0,996249812887982
NA;NA;NA;NA;NA;NA;0,0013192321639508;NA;NA;NA;NA;NA;NA;0,508909086231142;NA;NA;NA;NA;NA;NA;0,48408396139575;NA;NA;NA;NA;NA;NA;0,992828024085611
NA;NA;NA;NA;NA;NA;0,0140902316197753;NA;NA;NA;NA;NA;NA;0,54775499436073;NA;NA;NA;NA;NA;NA;0,50142323401858;NA;NA;NA;NA;NA;NA;0,997006550664082
NA;NA;NA;NA;NA;NA;0,0059391709510237;NA;NA;NA;NA;NA;NA;0,474749394692481;NA;NA;NA;NA;NA;NA;0,514071718515312;NA;NA;NA;NA;NA;NA;0,990825885906816
NA;NA;NA;NA;NA;NA;0,000737269409000874;NA;NA;NA;NA;NA;NA;0,453456534538418;NA;NA;NA;NA;NA;NA;0,457164084169977;NA;NA;NA;NA;NA;NA;0,987593328813091
NA;NA;NA;NA;NA;NA;0,0336614225525409;NA;NA;NA;NA;NA;NA;0,517780629452318;NA;NA;NA;NA;NA;NA;0,497597972500498;NA;NA;NA;NA;NA;NA;0,995682168519124
NA;NA;NA;NA;NA;NA;0,000579963671043515;NA;NA;NA;NA;NA;NA;0,487218586262316;NA;NA;NA;NA;NA;NA;0,475292643921745;NA;NA;NA;NA;NA;NA;0,994319787016138
NA;NA;NA;NA;NA;NA;0,009254798758775;NA;NA;NA;NA;NA;NA;0,487917823018506;NA;NA;NA;NA;NA;NA;0,476575129831413;NA;NA;NA;NA;NA;NA;0,997324086958542
NA;NA;NA;NA;NA;NA;0,0116610201075673;NA;NA;NA;NA;NA;NA;0,350997321307659;NA;NA;NA;NA;NA;NA;0,409119270924055;NA;NA;NA;NA;NA;NA;0,999491143971682
NA;NA;NA;NA;NA;NA;0,000433477805927396;NA;NA;NA;NA;NA;NA;0,539153824327514;NA;NA;NA;NA;NA;NA;0,533204588979151;NA;NA;NA;NA;NA;NA;0,992364944657311
NA;NA;NA;NA;NA;NA;0,0146410949528217;NA;NA;NA;NA;NA;NA;0,421075283084065;NA;NA;NA;NA;NA;NA;0,462898607679302;NA;NA;NA;NA;NA;NA;0,988211420597509
NA;NA;NA;NA;NA;NA;0,00799015583470464;NA;NA;NA;NA;NA;NA;0,460812847362831;NA;NA;NA;NA;NA;NA;0,508829347030859;NA;NA;NA;NA;NA;NA;0,987138443393633
